date,max_dew_point_v,max_dew_point_s,max_dew_point_c,max_dew_point_d,max_relative_humidity_v,max_relative_humidity_s,max_relative_humidity_c,max_relative_humidity_d,max_temperature_v,max_temperature_s,max_temperature_c,max_temperature_d,max_wind_speed_v,max_wind_speed_s,max_wind_speed_c,max_wind_speed_d,min_dew_point_v,min_dew_point_s,min_dew_point_c,min_dew_point_d,min_relative_humidity_v,min_relative_humidity_s,min_relative_humidity_c,min_relative_humidity_d,min_temperature_v,min_temperature_s,min_temperature_c,min_temperature_d,min_wind_speed_v,min_wind_speed_s,min_wind_speed_c,min_wind_speed_d,precipitation_v,precipitation_s,precipitation_c,precipitation_d,rain_v,rain_s,rain_c,rain_d,snow_v,snow_s,snow_c,snow_d,snow_on_ground_v,snow_on_ground_s,snow_on_ground_c,snow_on_ground_d,solar_radiation_v,solar_radiation_s,solar_radiation_c,solar_radiation_d
1987-02-01,5.4,1.23,27,"1960-02-01 1986-02-01",97.61,1.48,27,"1960-02-01 1986-02-01",8.57,1.35,28,"1959-02-01 1986-02-01",26.46,4.24,27,"1960-02-01 1986-02-01",0.55,1.54,27,"1960-02-01 1986-02-01",71.36,4.96,27,"1960-02-01 1986-02-01",2.09,1.21,28,"1959-02-01 1986-02-01",2,0.91,27,"1960-02-01 1986-02-01",382.51,167.48,28,"1959-02-01 1986-02-01",372.78,167.81,28,"1959-02-01 1986-02-01",7.29,10.07,28,"1959-02-01 1986-02-01",0.4,1.42,28,"1959-02-01 1986-02-01",,,,
1987-01-01,4.56,1.66,27,"1960-01-01 1986-01-01",97.71,1.34,27,"1960-01-01 1986-01-01",7.11,1.71,28,"1959-01-01 1986-01-01",23.98,6,27,"1960-01-01 1986-01-01",-0.23,2.17,27,"1960-01-01 1986-01-01",75.35,5.19,27,"1960-01-01 1986-01-01",1.15,1.78,28,"1959-01-01 1986-01-01",1.8,1.49,27,"1960-01-01 1986-01-01",411.61,168.81,28,"1959-01-01 1986-01-01",392.67,170.43,28,"1959-01-01 1986-01-01",18.02,28.81,28,"1959-01-01 1986-01-01",1.6,4.75,27,"1959-01-01 1986-01-01",,,,
1986-12-01,5.1,1.69,26,"1960-12-01 1985-12-01",97.7,1.6,26,"1960-12-01 1985-12-01",7.62,1.46,28,"1958-12-01 1985-12-01",25.32,5.4,26,"1960-12-01 1985-12-01",0.28,2.05,26,"1960-12-01 1985-12-01",75.74,4.71,26,"1960-12-01 1985-12-01",1.7,1.89,28,"1958-12-01 1985-12-01",2.36,1.23,26,"1960-12-01 1985-12-01",448.39,149.81,28,"1958-12-01 1985-12-01",434.16,156.53,28,"1958-12-01 1985-12-01",12.72,18.92,28,"1958-12-01 1985-12-01",0.7,1.44,28,"1958-12-01 1985-12-01",,,,
1986-11-01,6.67,1.56,26,"1960-11-01 1985-11-01",97.8,1.43,26,"1960-11-01 1985-11-01",9.6,1.32,27,"1959-11-01 1985-11-01",25.67,6.36,26,"1960-11-01 1985-11-01",1.82,1.9,26,"1960-11-01 1985-11-01",73.29,5.14,26,"1960-11-01 1985-11-01",3.11,1.56,27,"1959-11-01 1985-11-01",2.17,1.23,26,"1960-11-01 1985-11-01",427.9,141.95,27,"1959-11-01 1985-11-01",425.13,141.46,27,"1959-11-01 1985-11-01",2.55,6.42,27,"1959-11-01 1985-11-01",0.1,0.25,27,"1959-11-01 1985-11-01",,,,
1986-10-01,9.99,0.97,26,"1960-10-01 1985-10-01",98.3,1.33,26,"1960-10-01 1985-10-01",13.37,0.96,27,"1959-10-01 1985-10-01",24.6,5.98,26,"1960-10-01 1985-10-01",5.45,1.26,26,"1960-10-01 1985-10-01",73.55,4.61,26,"1960-10-01 1985-10-01",6.17,1.24,27,"1959-10-01 1985-10-01",1.52,0.93,26,"1960-10-01 1985-10-01",391.28,198.44,27,"1959-10-01 1985-10-01",391.23,198.42,27,"1959-10-01 1985-10-01",0.04,0.23,27,"1959-10-01 1985-10-01",0,0,26,"1959-10-01 1985-10-01",,,,
1986-09-01,12.58,0.93,26,"1960-09-01 1985-09-01",98.46,1.1,26,"1960-09-01 1985-09-01",17.13,1.12,27,"1959-09-01 1985-09-01",21.72,3.66,26,"1960-09-01 1985-09-01",8.28,1.24,26,"1960-09-01 1985-09-01",69.71,4.25,26,"1960-09-01 1985-09-01",8.93,1.17,27,"1959-09-01 1985-09-01",0.62,0.4,26,"1960-09-01 1985-09-01",164.03,76.36,27,"1959-09-01 1985-09-01",164.03,76.36,27,"1959-09-01 1985-09-01",0,0,27,"1959-09-01 1985-09-01",0,0,26,"1959-09-01 1985-09-01",,,,
1986-08-01,13.75,0.83,26,"1960-08-01 1985-08-01",98.47,1.18,26,"1960-08-01 1985-08-01",18.31,1.19,27,"1959-08-01 1985-08-01",21.75,3.38,26,"1960-08-01 1985-08-01",10.11,0.79,26,"1960-08-01 1985-08-01",71.82,4.98,26,"1960-08-01 1985-08-01",10.66,0.79,27,"1959-08-01 1985-08-01",0.4,0.38,26,"1960-08-01 1985-08-01",102.8,80.23,27,"1959-08-01 1985-08-01",102.8,80.23,27,"1959-08-01 1985-08-01",0,0,27,"1959-08-01 1985-08-01",0,0,27,"1959-08-01 1985-08-01",,,,
1986-07-01,12.94,0.57,26,"1960-07-01 1985-07-01",97.65,1.34,26,"1960-07-01 1985-07-01",18.3,1.01,27,"1959-07-01 1985-07-01",23.39,2.7,26,"1960-07-01 1985-07-01",9.36,0.73,26,"1960-07-01 1985-07-01",67.82,3.88,26,"1960-07-01 1985-07-01",10.16,0.73,27,"1959-07-01 1985-07-01",0.54,0.48,26,"1960-07-01 1985-07-01",84.38,71.12,27,"1959-07-01 1985-07-01",84.38,71.12,27,"1959-07-01 1985-07-01",0,0,27,"1959-07-01 1985-07-01",0,0,26,"1959-07-01 1985-07-01",,,,
1986-06-01,11.07,0.8,26,"1960-06-01 1985-06-01",97.09,1.51,26,"1960-06-01 1985-06-01",16.13,1.25,27,"1959-06-01 1985-06-01",25.28,3.78,26,"1960-06-01 1985-06-01",7.45,0.98,26,"1960-06-01 1985-06-01",67.34,4.03,26,"1960-06-01 1985-06-01",8.53,0.96,27,"1959-06-01 1985-06-01",0.81,0.53,26,"1960-06-01 1985-06-01",110.56,58.92,27,"1959-06-01 1985-06-01",110.56,58.92,27,"1959-06-01 1985-06-01",0,0,27,"1959-06-01 1985-06-01",0,0,26,"1959-06-01 1985-06-01",,,,
1986-05-01,8.87,0.72,26,"1960-05-01 1985-05-01",96.95,1.43,26,"1960-05-01 1985-05-01",13.8,1.06,27,"1959-05-01 1985-05-01",26.13,3.72,26,"1960-05-01 1985-05-01",4.69,0.79,26,"1960-05-01 1985-05-01",65.66,3.64,26,"1960-05-01 1985-05-01",5.96,0.8,27,"1959-05-01 1985-05-01",1,0.67,26,"1960-05-01 1985-05-01",139.12,70.89,27,"1959-05-01 1985-05-01",139.12,70.89,27,"1959-05-01 1985-05-01",0,0,27,"1959-05-01 1985-05-01",0,0,26,"1959-05-01 1985-05-01",,,,
1986-04-01,6.54,0.85,26,"1960-04-01 1985-04-01",97.12,1.58,26,"1960-04-01 1985-04-01",11.01,0.86,27,"1959-04-01 1985-04-01",27.87,3.92,26,"1960-04-01 1985-04-01",1.96,1.16,26,"1960-04-01 1985-04-01",65.74,5.43,26,"1960-04-01 1985-04-01",3.42,1.03,27,"1959-04-01 1985-04-01",1.54,0.93,26,"1960-04-01 1985-04-01",243.16,104.02,27,"1959-04-01 1985-04-01",241.01,104.11,27,"1959-04-01 1985-04-01",1.79,3.89,27,"1959-04-01 1985-04-01",0,0.07,26,"1959-04-01 1985-04-01",,,,
1986-03-01,5.33,1,26,"1960-03-01 1985-03-01",97.39,1.42,26,"1960-03-01 1985-03-01",9.28,1.33,27,"1959-03-01 1985-03-01",27.33,4.09,26,"1960-03-01 1985-03-01",0.52,1.28,26,"1960-03-01 1985-03-01",67.67,5.23,26,"1960-03-01 1985-03-01",1.96,1.15,27,"1959-03-01 1985-03-01",1.87,1.07,26,"1960-03-01 1985-03-01",360.18,137.77,27,"1959-03-01 1985-03-01",350.84,131.48,27,"1959-03-01 1985-03-01",7.27,10.59,27,"1959-03-01 1985-03-01",0.2,0.4,27,"1959-03-01 1985-03-01",,,,
1986-02-01,5.46,1.21,26,"1960-02-01 1985-02-01",97.74,1.33,26,"1960-02-01 1985-02-01",8.59,1.38,27,"1959-02-01 1985-02-01",26.75,4.06,26,"1960-02-01 1985-02-01",0.67,1.44,26,"1960-02-01 1985-02-01",71.72,4.69,26,"1960-02-01 1985-02-01",2.15,1.2,27,"1959-02-01 1985-02-01",2.02,0.92,26,"1960-02-01 1985-02-01",385.99,169.56,27,"1959-02-01 1985-02-01",376.26,169.9,27,"1959-02-01 1985-02-01",7.2,10.25,27,"1959-02-01 1985-02-01",0.4,1.45,27,"1959-02-01 1985-02-01",,,,
1986-01-01,4.5,1.67,26,"1960-01-01 1985-01-01",97.8,1.28,26,"1960-01-01 1985-01-01",7.03,1.69,27,"1959-01-01 1985-01-01",23.91,6.1,26,"1960-01-01 1985-01-01",-0.32,2.15,26,"1960-01-01 1985-01-01",75.41,5.28,26,"1960-01-01 1985-01-01",1.06,1.75,27,"1959-01-01 1985-01-01",1.7,1.41,26,"1960-01-01 1985-01-01",404.47,167.7,27,"1959-01-01 1985-01-01",384.83,168.52,27,"1959-01-01 1985-01-01",18.69,29.12,27,"1959-01-01 1985-01-01",1.7,4.83,26,"1959-01-01 1984-01-01",,,,
1985-12-01,5.13,1.72,25,"1960-12-01 1984-12-01",97.77,1.59,25,"1960-12-01 1984-12-01",7.62,1.48,27,"1958-12-01 1984-12-01",25.8,4.93,25,"1960-12-01 1984-12-01",0.32,2.08,25,"1960-12-01 1984-12-01",75.66,4.78,25,"1960-12-01 1984-12-01",1.78,1.88,27,"1958-12-01 1984-12-01",2.39,1.25,25,"1960-12-01 1984-12-01",457.13,145.38,27,"1958-12-01 1984-12-01",442.52,153.14,27,"1958-12-01 1984-12-01",13.04,19.19,27,"1958-12-01 1984-12-01",0.7,1.46,27,"1958-12-01 1984-12-01",,,,
1985-11-01,6.89,1.14,25,"1960-11-01 1984-11-01",97.96,1.22,25,"1960-11-01 1984-11-01",9.77,1.02,26,"1959-11-01 1984-11-01",26.04,6.2,25,"1960-11-01 1984-11-01",2.07,1.47,25,"1960-11-01 1984-11-01",73.7,4.8,25,"1960-11-01 1984-11-01",3.3,1.24,26,"1959-11-01 1984-11-01",2.23,1.22,25,"1960-11-01 1984-11-01",438.81,133.09,26,"1959-11-01 1984-11-01",436.27,132.02,26,"1959-11-01 1984-11-01",2.29,6.4,26,"1959-11-01 1984-11-01",0.1,0.25,26,"1959-11-01 1984-11-01",,,,
1985-10-01,10.04,0.95,25,"1960-10-01 1984-10-01",98.38,1.29,25,"1960-10-01 1984-10-01",13.41,0.95,26,"1959-10-01 1984-10-01",24.75,6.05,25,"1960-10-01 1984-10-01",5.5,1.27,25,"1960-10-01 1984-10-01",73.59,4.7,25,"1960-10-01 1984-10-01",6.2,1.26,26,"1959-10-01 1984-10-01",1.51,0.95,25,"1960-10-01 1984-10-01",383.16,197.77,26,"1959-10-01 1984-10-01",383.11,197.75,26,"1959-10-01 1984-10-01",0.05,0.23,26,"1959-10-01 1984-10-01",0,0,25,"1959-10-01 1984-10-01",,,,
1985-09-01,12.64,0.9,25,"1960-09-01 1984-09-01",98.53,1.07,25,"1960-09-01 1984-09-01",17.15,1.13,26,"1959-09-01 1984-09-01",21.9,3.62,25,"1960-09-01 1984-09-01",8.36,1.19,25,"1960-09-01 1984-09-01",69.99,4.09,25,"1960-09-01 1984-09-01",9,1.12,26,"1959-09-01 1984-09-01",0.61,0.41,25,"1960-09-01 1984-09-01",167.71,75.43,26,"1959-09-01 1984-09-01",167.71,75.43,26,"1959-09-01 1984-09-01",0,0,26,"1959-09-01 1984-09-01",0,0,25,"1959-09-01 1984-09-01",,,,
1985-08-01,13.8,0.8,25,"1960-08-01 1984-08-01",98.55,1.13,25,"1960-08-01 1984-08-01",18.28,1.2,26,"1959-08-01 1984-08-01",21.93,3.33,25,"1960-08-01 1984-08-01",10.18,0.73,25,"1960-08-01 1984-08-01",72.26,4.56,25,"1960-08-01 1984-08-01",10.72,0.73,26,"1959-08-01 1984-08-01",0.39,0.38,25,"1960-08-01 1984-08-01",105.28,80.73,26,"1959-08-01 1984-08-01",105.28,80.73,26,"1959-08-01 1984-08-01",0,0,26,"1959-08-01 1984-08-01",0,0,26,"1959-08-01 1984-08-01",,,,
1985-07-01,12.95,0.58,25,"1960-07-01 1984-07-01",97.69,1.35,25,"1960-07-01 1984-07-01",18.23,0.96,26,"1959-07-01 1984-07-01",23.53,2.66,25,"1960-07-01 1984-07-01",9.38,0.74,25,"1960-07-01 1984-07-01",68.2,3.45,25,"1960-07-01 1984-07-01",10.19,0.72,26,"1959-07-01 1984-07-01",0.55,0.48,25,"1960-07-01 1984-07-01",86.82,71.36,26,"1959-07-01 1984-07-01",86.82,71.36,26,"1959-07-01 1984-07-01",0,0,26,"1959-07-01 1984-07-01",0,0,25,"1959-07-01 1984-07-01",,,,
1985-06-01,11.11,0.79,25,"1960-06-01 1984-06-01",97.25,1.3,25,"1960-06-01 1984-06-01",16.11,1.27,26,"1959-06-01 1984-06-01",25.3,3.86,25,"1960-06-01 1984-06-01",7.51,0.95,25,"1960-06-01 1984-06-01",67.64,3.81,25,"1960-06-01 1984-06-01",8.56,0.96,26,"1959-06-01 1984-06-01",0.77,0.49,25,"1960-06-01 1984-06-01",112.94,58.75,26,"1959-06-01 1984-06-01",112.94,58.75,26,"1959-06-01 1984-06-01",0,0,26,"1959-06-01 1984-06-01",0,0,25,"1959-06-01 1984-06-01",,,,
1985-05-01,8.89,0.72,25,"1960-05-01 1984-05-01",97.05,1.35,25,"1960-05-01 1984-05-01",13.79,1.08,26,"1959-05-01 1984-05-01",26.34,3.65,25,"1960-05-01 1984-05-01",4.67,0.8,25,"1960-05-01 1984-05-01",65.72,3.7,25,"1960-05-01 1984-05-01",5.94,0.81,26,"1959-05-01 1984-05-01",0.97,0.66,25,"1960-05-01 1984-05-01",141.08,71.52,26,"1959-05-01 1984-05-01",141.08,71.52,26,"1959-05-01 1984-05-01",0,0,26,"1959-05-01 1984-05-01",0,0,25,"1959-05-01 1984-05-01",,,,
1985-04-01,6.56,0.86,25,"1960-04-01 1984-04-01",97.16,1.6,25,"1960-04-01 1984-04-01",11.04,0.86,26,"1959-04-01 1984-04-01",28.09,3.84,25,"1960-04-01 1984-04-01",1.94,1.18,25,"1960-04-01 1984-04-01",65.6,5.49,25,"1960-04-01 1984-04-01",3.43,1.05,26,"1959-04-01 1984-04-01",1.53,0.95,25,"1960-04-01 1984-04-01",243.87,105.94,26,"1959-04-01 1984-04-01",241.64,106.05,26,"1959-04-01 1984-04-01",1.85,3.95,26,"1959-04-01 1984-04-01",0,0.07,25,"1959-04-01 1984-04-01",,,,
1985-03-01,5.39,0.97,25,"1960-03-01 1984-03-01",97.52,1.29,25,"1960-03-01 1984-03-01",9.31,1.34,26,"1959-03-01 1984-03-01",27.48,4.09,25,"1960-03-01 1984-03-01",0.57,1.29,25,"1960-03-01 1984-03-01",67.79,5.29,25,"1960-03-01 1984-03-01",2.02,1.13,26,"1959-03-01 1984-03-01",1.86,1.09,25,"1960-03-01 1984-03-01",362.11,140.04,26,"1959-03-01 1984-03-01",352.6,133.67,26,"1959-03-01 1984-03-01",7.35,10.79,26,"1959-03-01 1984-03-01",0.2,0.4,26,"1959-03-01 1984-03-01",,,,
1985-02-01,5.52,1.2,25,"1960-02-01 1984-02-01",97.8,1.32,25,"1960-02-01 1984-02-01",8.63,1.38,26,"1959-02-01 1984-02-01",27.03,3.89,25,"1960-02-01 1984-02-01",0.67,1.46,25,"1960-02-01 1984-02-01",71.66,4.77,25,"1960-02-01 1984-02-01",2.17,1.22,26,"1959-02-01 1984-02-01",2.04,0.93,25,"1960-02-01 1984-02-01",391.87,170.07,26,"1959-02-01 1984-02-01",382.93,169.63,26,"1959-02-01 1984-02-01",6.32,9.39,26,"1959-02-01 1984-02-01",0.4,1.47,26,"1959-02-01 1984-02-01",,,,
1985-01-01,4.49,1.7,25,"1960-01-01 1984-01-01",97.82,1.31,25,"1960-01-01 1984-01-01",7,1.72,26,"1959-01-01 1984-01-01",24.34,5.82,25,"1960-01-01 1984-01-01",-0.34,2.19,25,"1960-01-01 1984-01-01",75.26,5.32,25,"1960-01-01 1984-01-01",1.08,1.78,26,"1959-01-01 1984-01-01",1.76,1.41,25,"1960-01-01 1984-01-01",415.86,160.32,26,"1959-01-01 1984-01-01",395.46,162.6,26,"1959-01-01 1984-01-01",19.4,29.44,26,"1959-01-01 1984-01-01",1.7,4.83,26,"1959-01-01 1984-01-01",,,,
1984-12-01,5.24,1.67,24,"1960-12-01 1983-12-01",97.88,1.53,24,"1960-12-01 1983-12-01",7.69,1.47,26,"1958-12-01 1983-12-01",26.21,4.6,24,"1960-12-01 1983-12-01",0.41,2.07,24,"1960-12-01 1983-12-01",75.66,4.88,24,"1960-12-01 1983-12-01",1.88,1.85,26,"1958-12-01 1983-12-01",2.46,1.23,24,"1960-12-01 1983-12-01",460.36,147.19,26,"1958-12-01 1983-12-01",446.01,155,26,"1958-12-01 1983-12-01",12.72,19.48,26,"1958-12-01 1983-12-01",0.7,1.48,26,"1958-12-01 1983-12-01",,,,
1984-11-01,6.93,1.14,24,"1960-11-01 1983-11-01",98.04,1.18,24,"1960-11-01 1983-11-01",9.81,1.02,25,"1959-11-01 1983-11-01",26.18,6.29,24,"1960-11-01 1983-11-01",2.08,1.5,24,"1960-11-01 1983-11-01",73.57,4.86,24,"1960-11-01 1983-11-01",3.32,1.26,25,"1959-11-01 1983-11-01",2.24,1.24,24,"1960-11-01 1983-11-01",437.02,135.42,25,"1959-11-01 1983-11-01",434.38,134.28,25,"1959-11-01 1983-11-01",2.38,6.51,25,"1959-11-01 1983-11-01",0.1,0.26,25,"1959-11-01 1983-11-01",,,,
1984-10-01,10.13,0.85,24,"1960-10-01 1983-10-01",98.52,1.13,24,"1960-10-01 1983-10-01",13.47,0.92,25,"1959-10-01 1983-10-01",24.89,6.13,24,"1960-10-01 1983-10-01",5.57,1.24,24,"1960-10-01 1983-10-01",73.81,4.67,24,"1960-10-01 1983-10-01",6.25,1.25,25,"1959-10-01 1983-10-01",1.48,0.96,24,"1960-10-01 1983-10-01",379.91,201,25,"1959-10-01 1983-10-01",379.91,201,25,"1959-10-01 1983-10-01",0,0,25,"1959-10-01 1983-10-01",0,0,24,"1959-10-01 1983-10-01",,,,
1984-09-01,12.68,0.89,24,"1960-09-01 1983-09-01",98.63,0.96,24,"1960-09-01 1983-09-01",17.17,1.15,25,"1959-09-01 1983-09-01",21.98,3.67,24,"1960-09-01 1983-09-01",8.41,1.19,24,"1960-09-01 1983-09-01",70.11,4.13,24,"1960-09-01 1983-09-01",9.05,1.12,25,"1959-09-01 1983-09-01",0.6,0.41,24,"1960-09-01 1983-09-01",167.78,76.92,25,"1959-09-01 1983-09-01",167.78,76.92,25,"1959-09-01 1983-09-01",0,0,25,"1959-09-01 1983-09-01",0,0,24,"1959-09-01 1983-09-01",,,,
1984-08-01,13.81,0.82,24,"1960-08-01 1983-08-01",98.64,1.05,24,"1960-08-01 1983-08-01",18.29,1.22,25,"1959-08-01 1983-08-01",22.02,3.36,24,"1960-08-01 1983-08-01",10.18,0.74,24,"1960-08-01 1983-08-01",72.25,4.66,24,"1960-08-01 1983-08-01",10.72,0.75,25,"1959-08-01 1983-08-01",0.39,0.39,24,"1960-08-01 1983-08-01",106.21,82.19,25,"1959-08-01 1983-08-01",106.21,82.19,25,"1959-08-01 1983-08-01",0,0,25,"1959-08-01 1983-08-01",0,0,25,"1959-08-01 1983-08-01",,,,
1984-07-01,12.98,0.57,24,"1960-07-01 1983-07-01",97.8,1.26,24,"1960-07-01 1983-07-01",18.21,0.98,25,"1959-07-01 1983-07-01",23.51,2.71,24,"1960-07-01 1983-07-01",9.4,0.75,24,"1960-07-01 1983-07-01",68.43,3.31,24,"1960-07-01 1983-07-01",10.21,0.73,25,"1959-07-01 1983-07-01",0.53,0.49,24,"1960-07-01 1983-07-01",89.08,71.85,25,"1959-07-01 1983-07-01",89.08,71.85,25,"1959-07-01 1983-07-01",0,0,25,"1959-07-01 1983-07-01",0,0,24,"1959-07-01 1983-07-01",,,,
1984-06-01,11.15,0.78,24,"1960-06-01 1983-06-01",97.33,1.27,24,"1960-06-01 1983-06-01",16.15,1.28,25,"1959-06-01 1983-06-01",25.35,3.93,24,"1960-06-01 1983-06-01",7.53,0.96,24,"1960-06-01 1983-06-01",67.67,3.88,24,"1960-06-01 1983-06-01",8.59,0.97,25,"1959-06-01 1983-06-01",0.78,0.5,24,"1960-06-01 1983-06-01",110.2,58.26,25,"1959-06-01 1983-06-01",110.2,58.26,25,"1959-06-01 1983-06-01",0,0,25,"1959-06-01 1983-06-01",0,0,24,"1959-06-01 1983-06-01",,,,
1984-05-01,8.94,0.7,24,"1960-05-01 1983-05-01",97.13,1.32,24,"1960-05-01 1983-05-01",13.84,1.08,25,"1959-05-01 1983-05-01",26.39,3.71,24,"1960-05-01 1983-05-01",4.7,0.81,24,"1960-05-01 1983-05-01",65.72,3.77,24,"1960-05-01 1983-05-01",5.96,0.82,25,"1959-05-01 1983-05-01",0.93,0.64,24,"1960-05-01 1983-05-01",137.22,70.23,25,"1959-05-01 1983-05-01",137.22,70.23,25,"1959-05-01 1983-05-01",0,0,25,"1959-05-01 1983-05-01",0,0,24,"1959-05-01 1983-05-01",,,,
1984-04-01,6.59,0.86,24,"1960-04-01 1983-04-01",97.32,1.42,24,"1960-04-01 1983-04-01",11.02,0.87,25,"1959-04-01 1983-04-01",28.08,3.92,24,"1960-04-01 1983-04-01",1.95,1.2,24,"1960-04-01 1983-04-01",65.81,5.5,24,"1960-04-01 1983-04-01",3.43,1.07,25,"1959-04-01 1983-04-01",1.49,0.95,24,"1960-04-01 1983-04-01",237.36,102.81,25,"1959-04-01 1983-04-01",235.04,102.78,25,"1959-04-01 1983-04-01",1.93,4.01,25,"1959-04-01 1983-04-01",0,0.07,24,"1959-04-01 1983-04-01",,,,
1984-03-01,5.32,0.93,24,"1960-03-01 1983-03-01",97.58,1.29,24,"1960-03-01 1983-03-01",9.25,1.33,25,"1959-03-01 1983-03-01",27.7,4.03,24,"1960-03-01 1983-03-01",0.47,1.22,24,"1960-03-01 1983-03-01",67.63,5.34,24,"1960-03-01 1983-03-01",1.96,1.11,25,"1959-03-01 1983-03-01",1.86,1.11,24,"1960-03-01 1983-03-01",364.82,142.14,25,"1959-03-01 1983-03-01",354.93,135.8,25,"1959-03-01 1983-03-01",7.65,10.9,25,"1959-03-01 1983-03-01",0.2,0.41,25,"1959-03-01 1983-03-01",,,,
1984-02-01,5.5,1.22,24,"1960-02-01 1983-02-01",97.91,1.24,24,"1960-02-01 1983-02-01",8.61,1.4,25,"1959-02-01 1983-02-01",27.14,3.94,24,"1960-02-01 1983-02-01",0.62,1.48,24,"1960-02-01 1983-02-01",71.62,4.87,24,"1960-02-01 1983-02-01",2.13,1.23,25,"1959-02-01 1983-02-01",1.98,0.9,24,"1960-02-01 1983-02-01",386.36,171.16,25,"1959-02-01 1983-02-01",377.1,170.41,25,"1959-02-01 1983-02-01",6.54,9.51,25,"1959-02-01 1983-02-01",0.4,1.5,25,"1959-02-01 1983-02-01",,,,
1984-01-01,4.45,1.73,24,"1960-01-01 1983-01-01",97.85,1.33,24,"1960-01-01 1983-01-01",6.95,1.73,25,"1959-01-01 1983-01-01",24.63,5.76,24,"1960-01-01 1983-01-01",-0.42,2.2,24,"1960-01-01 1983-01-01",75.14,5.4,24,"1960-01-01 1983-01-01",1.02,1.79,25,"1959-01-01 1983-01-01",1.79,1.43,24,"1960-01-01 1983-01-01",409.82,160.58,25,"1959-01-01 1983-01-01",388.61,162.11,25,"1959-01-01 1983-01-01",20.18,29.76,25,"1959-01-01 1983-01-01",1.8,4.91,25,"1959-01-01 1983-01-01",,,,
1983-12-01,5.39,1.55,23,"1960-12-01 1982-12-01",98.05,1.32,23,"1960-12-01 1982-12-01",7.75,1.46,25,"1958-12-01 1982-12-01",26.54,4.4,23,"1960-12-01 1982-12-01",0.56,1.98,23,"1960-12-01 1982-12-01",76.09,4.52,23,"1960-12-01 1982-12-01",2.02,1.74,25,"1958-12-01 1982-12-01",2.46,1.25,23,"1960-12-01 1982-12-01",471.31,139.34,25,"1958-12-01 1982-12-01",456.39,148.95,25,"1958-12-01 1982-12-01",13.23,19.7,25,"1958-12-01 1982-12-01",0.7,1.5,25,"1958-12-01 1982-12-01",,,,
1983-11-01,6.92,1.17,23,"1960-11-01 1982-11-01",98.15,1.09,23,"1960-11-01 1982-11-01",9.77,1.03,24,"1959-11-01 1982-11-01",26.23,6.42,23,"1960-11-01 1982-11-01",2.03,1.51,23,"1960-11-01 1982-11-01",73.67,4.94,23,"1960-11-01 1982-11-01",3.27,1.25,24,"1959-11-01 1982-11-01",2.16,1.21,23,"1960-11-01 1982-11-01",433.07,136.8,24,"1959-11-01 1982-11-01",430.32,135.54,24,"1959-11-01 1982-11-01",2.48,6.63,24,"1959-11-01 1982-11-01",0.1,0.26,24,"1959-11-01 1982-11-01",,,,
1983-10-01,10.17,0.85,23,"1960-10-01 1982-10-01",98.52,1.15,23,"1960-10-01 1982-10-01",13.49,0.94,24,"1959-10-01 1982-10-01",25.17,6.11,23,"1960-10-01 1982-10-01",5.6,1.25,23,"1960-10-01 1982-10-01",73.73,4.76,23,"1960-10-01 1982-10-01",6.32,1.23,24,"1959-10-01 1982-10-01",1.51,0.97,23,"1960-10-01 1982-10-01",383.06,204.54,24,"1959-10-01 1982-10-01",383.06,204.54,24,"1959-10-01 1982-10-01",0,0,24,"1959-10-01 1982-10-01",0,0,23,"1959-10-01 1982-10-01",,,,
1983-09-01,12.75,0.86,23,"1960-09-01 1982-09-01",98.72,0.9,23,"1960-09-01 1982-09-01",17.18,1.17,24,"1959-09-01 1982-09-01",22.1,3.71,23,"1960-09-01 1982-09-01",8.46,1.19,23,"1960-09-01 1982-09-01",70.36,4.04,23,"1960-09-01 1982-09-01",9.08,1.13,24,"1959-09-01 1982-09-01",0.59,0.42,23,"1960-09-01 1982-09-01",170.25,77.53,24,"1959-09-01 1982-09-01",170.25,77.53,24,"1959-09-01 1982-09-01",0,0,24,"1959-09-01 1982-09-01",0,0,23,"1959-09-01 1982-09-01",,,,
1983-08-01,13.82,0.83,23,"1960-08-01 1982-08-01",98.78,0.85,23,"1960-08-01 1982-08-01",18.23,1.21,24,"1959-08-01 1982-08-01",22.02,3.44,23,"1960-08-01 1982-08-01",10.17,0.76,23,"1960-08-01 1982-08-01",72.59,4.45,23,"1960-08-01 1982-08-01",10.72,0.76,24,"1959-08-01 1982-08-01",0.37,0.38,23,"1960-08-01 1982-08-01",106.99,83.8,24,"1959-08-01 1982-08-01",106.99,83.8,24,"1959-08-01 1982-08-01",0,0,24,"1959-08-01 1982-08-01",0,0,24,"1959-08-01 1982-08-01",,,,
1983-07-01,12.98,0.58,23,"1960-07-01 1982-07-01",97.89,1.22,23,"1960-07-01 1982-07-01",18.21,1,24,"1959-07-01 1982-07-01",23.55,2.76,23,"1960-07-01 1982-07-01",9.36,0.75,23,"1960-07-01 1982-07-01",68.43,3.38,23,"1960-07-01 1982-07-01",10.19,0.74,24,"1959-07-01 1982-07-01",0.47,0.39,23,"1960-07-01 1982-07-01",83.25,67.3,24,"1959-07-01 1982-07-01",83.25,67.3,24,"1959-07-01 1982-07-01",0,0,24,"1959-07-01 1982-07-01",0,0,23,"1959-07-01 1982-07-01",,,,
