date,max_dew_point_v,max_dew_point_s,max_dew_point_c,max_dew_point_d,max_relative_humidity_v,max_relative_humidity_s,max_relative_humidity_c,max_relative_humidity_d,max_temperature_v,max_temperature_s,max_temperature_c,max_temperature_d,max_wind_speed_v,max_wind_speed_s,max_wind_speed_c,max_wind_speed_d,min_dew_point_v,min_dew_point_s,min_dew_point_c,min_dew_point_d,min_relative_humidity_v,min_relative_humidity_s,min_relative_humidity_c,min_relative_humidity_d,min_temperature_v,min_temperature_s,min_temperature_c,min_temperature_d,min_wind_speed_v,min_wind_speed_s,min_wind_speed_c,min_wind_speed_d,precipitation_v,precipitation_s,precipitation_c,precipitation_d,rain_v,rain_s,rain_c,rain_d,snow_v,snow_s,snow_c,snow_d,snow_on_ground_v,snow_on_ground_s,snow_on_ground_c,snow_on_ground_d,solar_radiation_v,solar_radiation_s,solar_radiation_c,solar_radiation_d
2022-07-18,13.79,1.47,450,"1992-07-11 2021-07-25",97.64,2.86,450,"1992-07-11 2021-07-25",19.19,3.25,450,"1992-07-11 2021-07-25",19.18,7.25,450,"1992-07-11 2021-07-25",11.05,1.73,450,"1992-07-11 2021-07-25",68.62,13.87,450,"1992-07-11 2021-07-25",11.32,1.83,450,"1992-07-11 2021-07-25",1.75,2.98,450,"1992-07-11 2021-07-25",1.87,6.12,444,"1992-07-11 2021-07-25",1.87,6.12,444,"1992-07-11 2021-07-25",0,0,444,"1992-07-11 2021-07-25",0,0,414,"1992-07-11 2021-07-25",,,,
2022-07-17,13.75,1.48,450,"1992-07-10 2021-07-24",97.6,2.86,450,"1992-07-10 2021-07-24",19.14,3.24,450,"1992-07-10 2021-07-24",19.4,7.37,450,"1992-07-10 2021-07-24",10.99,1.75,450,"1992-07-10 2021-07-24",68.63,13.93,450,"1992-07-10 2021-07-24",11.3,1.84,450,"1992-07-10 2021-07-24",1.72,2.91,450,"1992-07-10 2021-07-24",1.76,5.54,445,"1992-07-10 2021-07-24",1.76,5.54,445,"1992-07-10 2021-07-24",0,0,445,"1992-07-10 2021-07-24",0,0,415,"1992-07-10 2021-07-24",,,,
2022-07-16,13.71,1.48,450,"1992-07-09 2021-07-23",97.65,2.61,450,"1992-07-09 2021-07-23",19.04,3.21,450,"1992-07-09 2021-07-23",19.33,7.28,450,"1992-07-09 2021-07-23",10.95,1.76,450,"1992-07-09 2021-07-23",68.73,13.98,450,"1992-07-09 2021-07-23",11.26,1.83,450,"1992-07-09 2021-07-23",1.75,2.91,450,"1992-07-09 2021-07-23",1.83,5.72,445,"1992-07-09 2021-07-23",1.83,5.72,445,"1992-07-09 2021-07-23",0,0,445,"1992-07-09 2021-07-23",0,0,415,"1992-07-09 2021-07-23",,,,
2022-07-15,13.65,1.46,450,"1992-07-08 2021-07-22",97.68,2.59,450,"1992-07-08 2021-07-22",18.96,3.16,450,"1992-07-08 2021-07-22",19.17,7.22,450,"1992-07-08 2021-07-22",10.9,1.78,450,"1992-07-08 2021-07-22",68.88,14.09,450,"1992-07-08 2021-07-22",11.19,1.85,450,"1992-07-08 2021-07-22",1.76,2.9,450,"1992-07-08 2021-07-22",1.9,5.73,445,"1992-07-08 2021-07-22",1.9,5.73,445,"1992-07-08 2021-07-22",0,0,445,"1992-07-08 2021-07-22",0,0,415,"1992-07-08 2021-07-22",,,,
2022-07-14,13.57,1.44,450,"1992-07-07 2021-07-21",97.68,2.61,450,"1992-07-07 2021-07-21",18.82,3.05,450,"1992-07-07 2021-07-21",19.46,7.41,450,"1992-07-07 2021-07-21",10.84,1.78,450,"1992-07-07 2021-07-21",69.08,13.89,450,"1992-07-07 2021-07-21",11.16,1.85,450,"1992-07-07 2021-07-21",1.76,2.86,450,"1992-07-07 2021-07-21",2.24,7.12,445,"1992-07-07 2021-07-21",2.24,7.12,445,"1992-07-07 2021-07-21",0,0,445,"1992-07-07 2021-07-21",0,0,415,"1992-07-07 2021-07-21",,,,
2022-07-13,13.49,1.42,450,"1992-07-06 2021-07-20",97.64,2.68,450,"1992-07-06 2021-07-20",18.75,2.95,450,"1992-07-06 2021-07-20",19.61,7.36,450,"1992-07-06 2021-07-20",10.75,1.81,450,"1992-07-06 2021-07-20",69.06,13.8,450,"1992-07-06 2021-07-20",11.09,1.88,450,"1992-07-06 2021-07-20",1.82,2.89,450,"1992-07-06 2021-07-20",2.23,7.1,445,"1992-07-06 2021-07-20",2.23,7.1,445,"1992-07-06 2021-07-20",0,0,445,"1992-07-06 2021-07-20",0,0,415,"1992-07-06 2021-07-20",,,,
2022-07-12,13.41,1.43,450,"1992-07-05 2021-07-19",97.58,2.7,450,"1992-07-05 2021-07-19",18.69,2.93,450,"1992-07-05 2021-07-19",19.74,7.45,450,"1992-07-05 2021-07-19",10.63,1.85,450,"1992-07-05 2021-07-19",68.75,14,450,"1992-07-05 2021-07-19",10.99,1.92,450,"1992-07-05 2021-07-19",1.8,2.91,450,"1992-07-05 2021-07-19",2.42,7.64,446,"1992-07-05 2021-07-19",2.42,7.64,446,"1992-07-05 2021-07-19",0,0,446,"1992-07-05 2021-07-19",0,0,416,"1992-07-05 2021-07-19",,,,
2022-07-11,13.33,1.42,450,"1992-07-04 2021-07-18",97.57,2.68,450,"1992-07-04 2021-07-18",18.62,2.94,450,"1992-07-04 2021-07-18",19.9,7.53,450,"1992-07-04 2021-07-18",10.53,1.85,450,"1992-07-04 2021-07-18",68.53,14.16,450,"1992-07-04 2021-07-18",10.92,1.92,450,"1992-07-04 2021-07-18",1.81,2.97,450,"1992-07-04 2021-07-18",2.42,7.82,447,"1992-07-04 2021-07-18",2.42,7.82,447,"1992-07-04 2021-07-18",0,0,447,"1992-07-04 2021-07-18",0,0,417,"1992-07-04 2021-07-18",,,,
2022-07-10,13.25,1.43,450,"1992-07-03 2021-07-17",97.52,2.75,450,"1992-07-03 2021-07-17",18.54,2.94,450,"1992-07-03 2021-07-17",20.08,7.52,450,"1992-07-03 2021-07-17",10.42,1.85,450,"1992-07-03 2021-07-17",68.39,14.27,450,"1992-07-03 2021-07-17",10.84,1.91,450,"1992-07-03 2021-07-17",1.85,3.02,450,"1992-07-03 2021-07-17",2.39,7.79,447,"1992-07-03 2021-07-17",2.39,7.79,447,"1992-07-03 2021-07-17",0,0,447,"1992-07-03 2021-07-17",0,0,417,"1992-07-03 2021-07-17",,,,
2022-07-09,13.19,1.42,450,"1992-07-02 2021-07-16",97.5,2.74,450,"1992-07-02 2021-07-16",18.47,2.86,450,"1992-07-02 2021-07-16",20.34,7.64,450,"1992-07-02 2021-07-16",10.36,1.86,450,"1992-07-02 2021-07-16",68.34,14.12,450,"1992-07-02 2021-07-16",10.79,1.96,450,"1992-07-02 2021-07-16",1.88,2.98,450,"1992-07-02 2021-07-16",2.43,7.82,447,"1992-07-02 2021-07-16",2.43,7.82,447,"1992-07-02 2021-07-16",0,0,447,"1992-07-02 2021-07-16",0,0,417,"1992-07-02 2021-07-16",,,,
2022-07-08,13.12,1.42,450,"1992-07-01 2021-07-15",97.46,2.75,450,"1992-07-01 2021-07-15",18.33,2.79,450,"1992-07-01 2021-07-15",20.48,7.76,450,"1992-07-01 2021-07-15",10.29,1.9,450,"1992-07-01 2021-07-15",68.53,13.84,450,"1992-07-01 2021-07-15",10.75,1.94,450,"1992-07-01 2021-07-15",1.96,3.08,450,"1992-07-01 2021-07-15",2.28,7.63,447,"1992-07-01 2021-07-15",2.28,7.63,447,"1992-07-01 2021-07-15",0,0,447,"1992-07-01 2021-07-15",0,0,417,"1992-07-01 2021-07-15",,,,
2022-07-07,13.09,1.43,450,"1992-06-30 2021-07-14",97.5,2.78,450,"1992-06-30 2021-07-14",18.28,2.84,450,"1992-06-30 2021-07-14",20.43,7.82,450,"1992-06-30 2021-07-14",10.23,1.92,450,"1992-06-30 2021-07-14",68.46,13.91,450,"1992-06-30 2021-07-14",10.74,1.95,450,"1992-06-30 2021-07-14",1.88,3.02,450,"1992-06-30 2021-07-14",2.24,7.36,446,"1992-06-30 2021-07-14",2.24,7.36,446,"1992-06-30 2021-07-14",0,0,446,"1992-06-30 2021-07-14",0,0,416,"1992-06-30 2021-07-14",,,,
2022-07-06,13.06,1.42,450,"1992-06-29 2021-07-13",97.49,2.79,450,"1992-06-29 2021-07-13",18.22,2.89,450,"1992-06-29 2021-07-13",20.2,7.79,450,"1992-06-29 2021-07-13",10.16,1.96,450,"1992-06-29 2021-07-13",68.52,14.17,450,"1992-06-29 2021-07-13",10.71,1.96,450,"1992-06-29 2021-07-13",1.94,3.13,450,"1992-06-29 2021-07-13",2.33,7.4,446,"1992-06-29 2021-07-13",2.33,7.4,446,"1992-06-29 2021-07-13",0,0,446,"1992-06-29 2021-07-13",0,0,416,"1992-06-29 2021-07-13",,,,
2022-07-05,13.03,1.46,450,"1992-06-28 2021-07-12",97.45,2.8,450,"1992-06-28 2021-07-12",18.25,3.07,450,"1992-06-28 2021-07-12",20.3,7.77,450,"1992-06-28 2021-07-12",10.1,2,450,"1992-06-28 2021-07-12",68.35,14.56,450,"1992-06-28 2021-07-12",10.65,2.01,450,"1992-06-28 2021-07-12",1.98,3.21,450,"1992-06-28 2021-07-12",2.33,7.17,445,"1992-06-28 2021-07-12",2.33,7.17,445,"1992-06-28 2021-07-12",0,0,445,"1992-06-28 2021-07-12",0,0,415,"1992-06-28 2021-07-12",,,,
2022-07-04,13,1.5,450,"1992-06-27 2021-07-11",97.36,2.8,450,"1992-06-27 2021-07-11",18.28,3.24,450,"1992-06-27 2021-07-11",20.41,7.82,450,"1992-06-27 2021-07-11",10.03,2,450,"1992-06-27 2021-07-11",67.98,14.67,450,"1992-06-27 2021-07-11",10.66,2,450,"1992-06-27 2021-07-11",2.01,3.2,450,"1992-06-27 2021-07-11",2.39,7.21,445,"1992-06-27 2021-07-11",2.39,7.21,445,"1992-06-27 2021-07-11",0,0,445,"1992-06-27 2021-07-11",0,0,415,"1992-06-27 2021-07-11",,,,
2022-07-03,12.97,1.52,450,"1992-06-26 2021-07-10",97.33,2.82,450,"1992-06-26 2021-07-10",18.25,3.29,450,"1992-06-26 2021-07-10",20.42,7.74,450,"1992-06-26 2021-07-10",9.97,2.01,450,"1992-06-26 2021-07-10",67.99,14.78,450,"1992-06-26 2021-07-10",10.62,2,450,"1992-06-26 2021-07-10",2.01,3.2,450,"1992-06-26 2021-07-10",2.42,7.28,443,"1992-06-26 2021-07-10",2.42,7.28,443,"1992-06-26 2021-07-10",0,0,443,"1992-06-26 2021-07-10",0,0,413,"1992-06-26 2021-07-10",,,,
2022-07-02,12.94,1.55,450,"1992-06-25 2021-07-09",97.3,2.83,450,"1992-06-25 2021-07-09",18.2,3.35,450,"1992-06-25 2021-07-09",20.36,7.69,450,"1992-06-25 2021-07-09",9.91,2.03,450,"1992-06-25 2021-07-09",67.94,14.69,450,"1992-06-25 2021-07-09",10.58,2.03,450,"1992-06-25 2021-07-09",2.07,3.31,450,"1992-06-25 2021-07-09",2.45,7.35,441,"1992-06-25 2021-07-09",2.45,7.35,441,"1992-06-25 2021-07-09",0,0,441,"1992-06-25 2021-07-09",0,0,411,"1992-06-25 2021-07-09",,,,
2022-07-01,12.9,1.56,450,"1992-06-24 2021-07-08",97.31,2.79,450,"1992-06-24 2021-07-08",18.1,3.4,450,"1992-06-24 2021-07-08",20.28,7.65,450,"1992-06-24 2021-07-08",9.86,2.05,450,"1992-06-24 2021-07-08",68.13,14.98,450,"1992-06-24 2021-07-08",10.57,2.02,450,"1992-06-24 2021-07-08",2.04,3.29,450,"1992-06-24 2021-07-08",2.5,7.25,440,"1992-06-24 2021-07-08",2.5,7.25,440,"1992-06-24 2021-07-08",0,0,440,"1992-06-24 2021-07-08",0,0,410,"1992-06-24 2021-07-08",,,,
2022-06-30,12.82,1.59,450,"1992-06-23 2021-07-07",97.26,2.9,450,"1992-06-23 2021-07-07",17.98,3.42,450,"1992-06-23 2021-07-07",20.3,7.69,450,"1992-06-23 2021-07-07",9.76,2.05,450,"1992-06-23 2021-07-07",68.15,14.96,450,"1992-06-23 2021-07-07",10.48,2.04,450,"1992-06-23 2021-07-07",2.04,3.29,450,"1992-06-23 2021-07-07",2.78,7.6,439,"1992-06-23 2021-07-07",2.78,7.6,439,"1992-06-23 2021-07-07",0,0,439,"1992-06-23 2021-07-07",0,0,409,"1992-06-23 2021-07-07",,,,
2022-06-29,12.74,1.64,450,"1992-06-22 2021-07-06",97.21,3,450,"1992-06-22 2021-07-06",17.9,3.42,450,"1992-06-22 2021-07-06",20.11,7.57,450,"1992-06-22 2021-07-06",9.68,2.05,450,"1992-06-22 2021-07-06",68.14,14.98,450,"1992-06-22 2021-07-06",10.4,2.04,450,"1992-06-22 2021-07-06",2.04,3.35,450,"1992-06-22 2021-07-06",2.51,6.41,438,"1992-06-22 2021-07-06",2.51,6.41,438,"1992-06-22 2021-07-06",0,0,438,"1992-06-22 2021-07-06",0,0,408,"1992-06-22 2021-07-06",,,,
2022-06-28,12.69,1.66,450,"1992-06-21 2021-07-05",97.17,3.01,450,"1992-06-21 2021-07-05",17.87,3.47,450,"1992-06-21 2021-07-05",20.16,7.57,450,"1992-06-21 2021-07-05",9.61,2.04,450,"1992-06-21 2021-07-05",67.95,14.9,450,"1992-06-21 2021-07-05",10.36,2.02,450,"1992-06-21 2021-07-05",2.05,3.33,450,"1992-06-21 2021-07-05",2.44,6.33,437,"1992-06-21 2021-07-05",2.44,6.33,437,"1992-06-21 2021-07-05",0,0,437,"1992-06-21 2021-07-05",0,0,407,"1992-06-21 2021-07-05",,,,
2022-06-27,12.64,1.69,450,"1992-06-20 2021-07-04",97.1,3.12,450,"1992-06-20 2021-07-04",17.8,3.47,450,"1992-06-20 2021-07-04",20.37,7.71,450,"1992-06-20 2021-07-04",9.55,2.03,450,"1992-06-20 2021-07-04",68.03,14.66,450,"1992-06-20 2021-07-04",10.3,2.01,450,"1992-06-20 2021-07-04",2.11,3.39,450,"1992-06-20 2021-07-04",2.28,5.75,436,"1992-06-20 2021-07-04",2.28,5.75,436,"1992-06-20 2021-07-04",0,0,436,"1992-06-20 2021-07-04",0,0,406,"1992-06-20 2021-07-04",,,,
2022-06-26,12.56,1.73,450,"1992-06-19 2021-07-03",97.05,3.22,450,"1992-06-19 2021-07-03",17.72,3.47,450,"1992-06-19 2021-07-03",20.38,7.77,450,"1992-06-19 2021-07-03",9.47,2.07,450,"1992-06-19 2021-07-03",67.97,14.76,450,"1992-06-19 2021-07-03",10.23,2.06,450,"1992-06-19 2021-07-03",2.16,3.41,450,"1992-06-19 2021-07-03",2.31,5.76,435,"1992-06-19 2021-07-03",2.31,5.76,435,"1992-06-19 2021-07-03",0,0,435,"1992-06-19 2021-07-03",0,0,405,"1992-06-19 2021-07-03",,,,
2022-06-25,12.49,1.77,450,"1992-06-18 2021-07-02",96.97,3.33,450,"1992-06-18 2021-07-02",17.67,3.46,450,"1992-06-18 2021-07-02",20.49,7.86,450,"1992-06-18 2021-07-02",9.4,2.1,450,"1992-06-18 2021-07-02",67.88,14.63,450,"1992-06-18 2021-07-02",10.2,2.08,450,"1992-06-18 2021-07-02",2.18,3.51,450,"1992-06-18 2021-07-02",2.31,5.76,434,"1992-06-18 2021-07-02",2.31,5.76,434,"1992-06-18 2021-07-02",0,0,434,"1992-06-18 2021-07-02",0,0,404,"1992-06-18 2021-07-02",,,,
2022-06-24,12.43,1.79,450,"1992-06-17 2021-07-01",96.95,3.29,450,"1992-06-17 2021-07-01",17.57,3.49,450,"1992-06-17 2021-07-01",20.37,7.78,450,"1992-06-17 2021-07-01",9.35,2.05,450,"1992-06-17 2021-07-01",67.95,14.6,450,"1992-06-17 2021-07-01",10.14,2.05,450,"1992-06-17 2021-07-01",2.1,3.48,450,"1992-06-17 2021-07-01",2.26,5.63,433,"1992-06-17 2021-07-01",2.26,5.63,433,"1992-06-17 2021-07-01",0,0,433,"1992-06-17 2021-07-01",0,0,403,"1992-06-17 2021-07-01",,,,
2022-06-23,12.37,1.81,450,"1992-06-16 2021-06-30",97.01,3.32,450,"1992-06-16 2021-06-30",17.54,3.49,450,"1992-06-16 2021-06-30",20.28,7.7,450,"1992-06-16 2021-06-30",9.27,2.04,450,"1992-06-16 2021-06-30",67.66,14.78,450,"1992-06-16 2021-06-30",10.04,2.1,450,"1992-06-16 2021-06-30",2.01,3.38,450,"1992-06-16 2021-06-30",2.72,7.32,432,"1992-06-16 2021-06-30",2.72,7.32,432,"1992-06-16 2021-06-30",0,0,432,"1992-06-16 2021-06-30",0,0,402,"1992-06-16 2021-06-30",,,,
2022-06-22,12.25,1.83,450,"1992-06-15 2021-06-29",96.94,3.29,450,"1992-06-15 2021-06-29",17.46,3.4,450,"1992-06-15 2021-06-29",20.48,7.79,450,"1992-06-15 2021-06-29",9.14,2.07,450,"1992-06-15 2021-06-29",67.54,14.66,450,"1992-06-15 2021-06-29",9.9,2.12,450,"1992-06-15 2021-06-29",2.02,3.41,450,"1992-06-15 2021-06-29",2.77,7.33,432,"1992-06-15 2021-06-29",2.77,7.33,432,"1992-06-15 2021-06-29",0,0,432,"1992-06-15 2021-06-29",0,0,402,"1992-06-15 2021-06-29",,,,
2022-06-21,12.11,1.87,450,"1992-06-14 2021-06-28",96.85,3.32,450,"1992-06-14 2021-06-28",17.33,3.37,450,"1992-06-14 2021-06-28",20.68,7.74,450,"1992-06-14 2021-06-28",9.05,2.03,450,"1992-06-14 2021-06-28",67.36,14.37,450,"1992-06-14 2021-06-28",9.84,2.09,450,"1992-06-14 2021-06-28",2.06,3.43,450,"1992-06-14 2021-06-28",2.84,7.39,432,"1992-06-14 2021-06-27",2.84,7.39,432,"1992-06-14 2021-06-27",0,0,432,"1992-06-14 2021-06-27",0,0,402,"1992-06-14 2021-06-27",,,,
2022-06-20,12,1.84,450,"1992-06-13 2021-06-27",96.83,3.32,450,"1992-06-13 2021-06-27",17.12,3.18,450,"1992-06-13 2021-06-27",20.9,7.83,450,"1992-06-13 2021-06-27",8.95,2,450,"1992-06-13 2021-06-27",67.5,13.93,450,"1992-06-13 2021-06-27",9.79,2.05,450,"1992-06-13 2021-06-27",2.17,3.45,450,"1992-06-13 2021-06-27",2.92,7.92,432,"1992-06-13 2021-06-27",2.92,7.92,432,"1992-06-13 2021-06-27",0,0,432,"1992-06-13 2021-06-27",0,0,402,"1992-06-13 2021-06-27",,,,
2022-06-19,11.89,1.79,450,"1992-06-12 2021-06-26",96.86,3.32,450,"1992-06-12 2021-06-26",16.94,3.03,450,"1992-06-12 2021-06-26",20.93,7.78,450,"1992-06-12 2021-06-26",8.85,1.99,450,"1992-06-12 2021-06-26",67.7,13.78,450,"1992-06-12 2021-06-26",9.66,2.05,450,"1992-06-12 2021-06-26",2.19,3.44,450,"1992-06-12 2021-06-26",3.23,8.44,432,"1992-06-12 2021-06-26",3.23,8.44,432,"1992-06-12 2021-06-26",0,0,432,"1992-06-12 2021-06-26",0,0,402,"1992-06-12 2021-06-26",,,,
2022-06-18,11.76,1.76,450,"1992-06-11 2021-06-25",96.83,3.39,450,"1992-06-11 2021-06-25",16.77,2.9,450,"1992-06-11 2021-06-25",20.91,8,450,"1992-06-11 2021-06-25",8.75,1.96,450,"1992-06-11 2021-06-25",67.68,13.43,450,"1992-06-11 2021-06-25",9.56,1.99,450,"1992-06-11 2021-06-25",2.27,3.51,450,"1992-06-11 2021-06-25",3.26,8.49,433,"1992-06-11 2021-06-25",3.26,8.49,433,"1992-06-11 2021-06-25",0,0,433,"1992-06-11 2021-06-25",0,0,403,"1992-06-11 2021-06-25",,,,
2022-06-17,11.65,1.71,450,"1992-06-10 2021-06-24",96.8,3.39,450,"1992-06-10 2021-06-24",16.59,2.79,450,"1992-06-10 2021-06-24",20.76,7.92,450,"1992-06-10 2021-06-24",8.68,1.95,450,"1992-06-10 2021-06-24",67.98,13.39,450,"1992-06-10 2021-06-24",9.5,1.96,450,"1992-06-10 2021-06-24",2.32,3.45,450,"1992-06-10 2021-06-24",3.42,8.5,433,"1992-06-10 2021-06-24",3.42,8.5,433,"1992-06-10 2021-06-24",0,0,433,"1992-06-10 2021-06-24",0,0,403,"1992-06-10 2021-06-24",,,,
2022-06-16,11.52,1.68,450,"1992-06-09 2021-06-23",96.73,3.38,450,"1992-06-09 2021-06-23",16.45,2.76,450,"1992-06-09 2021-06-23",20.91,7.97,450,"1992-06-09 2021-06-23",8.59,1.92,450,"1992-06-09 2021-06-23",68.2,13.3,450,"1992-06-09 2021-06-23",9.38,1.94,450,"1992-06-09 2021-06-23",2.37,3.51,450,"1992-06-09 2021-06-23",3.66,8.67,433,"1992-06-09 2021-06-23",3.66,8.67,433,"1992-06-09 2021-06-23",0,0,433,"1992-06-09 2021-06-23",0,0,403,"1992-06-09 2021-06-23",,,,
2022-06-15,11.45,1.67,450,"1992-06-08 2021-06-22",96.65,3.4,450,"1992-06-08 2021-06-22",16.41,2.75,450,"1992-06-08 2021-06-22",21.1,7.99,450,"1992-06-08 2021-06-22",8.51,1.89,450,"1992-06-08 2021-06-22",67.9,13.12,450,"1992-06-08 2021-06-22",9.34,1.93,450,"1992-06-08 2021-06-22",2.42,3.54,450,"1992-06-08 2021-06-22",3.61,8.6,433,"1992-06-08 2021-06-22",3.61,8.6,433,"1992-06-08 2021-06-22",0,0,433,"1992-06-08 2021-06-22",0,0,403,"1992-06-08 2021-06-22",,,,
2022-06-14,11.4,1.71,450,"1992-06-07 2021-06-21",96.62,3.48,450,"1992-06-07 2021-06-21",16.4,2.73,450,"1992-06-07 2021-06-21",21.39,8.15,450,"1992-06-07 2021-06-21",8.42,1.9,450,"1992-06-07 2021-06-21",67.6,12.78,450,"1992-06-07 2021-06-21",9.28,1.94,450,"1992-06-07 2021-06-21",2.47,3.55,450,"1992-06-07 2021-06-21",3.67,8.8,433,"1992-06-07 2021-06-21",3.67,8.8,433,"1992-06-07 2021-06-21",0,0,433,"1992-06-07 2021-06-21",0,0,403,"1992-06-07 2021-06-21",,,,
2022-06-13,11.32,1.71,450,"1992-06-06 2021-06-20",96.61,3.48,450,"1992-06-06 2021-06-20",16.24,2.74,450,"1992-06-06 2021-06-20",21.41,8.24,450,"1992-06-06 2021-06-20",8.36,1.92,450,"1992-06-06 2021-06-20",67.94,12.82,450,"1992-06-06 2021-06-20",9.21,1.97,450,"1992-06-06 2021-06-20",2.48,3.57,450,"1992-06-06 2021-06-20",3.82,8.89,433,"1992-06-06 2021-06-20",3.82,8.89,433,"1992-06-06 2021-06-20",0,0,433,"1992-06-06 2021-06-20",0,0,403,"1992-06-06 2021-06-20",,,,
2022-06-12,11.26,1.72,450,"1992-06-05 2021-06-19",96.64,3.43,450,"1992-06-05 2021-06-19",16.19,2.84,450,"1992-06-05 2021-06-19",21.38,8.13,450,"1992-06-05 2021-06-19",8.27,1.94,450,"1992-06-05 2021-06-19",67.69,13.04,450,"1992-06-05 2021-06-19",9.15,1.98,450,"1992-06-05 2021-06-19",2.48,3.53,450,"1992-06-05 2021-06-19",3.95,8.96,433,"1992-06-05 2021-06-19",3.95,8.96,433,"1992-06-05 2021-06-19",0,0,433,"1992-06-05 2021-06-19",0,0,403,"1992-06-05 2021-06-19",,,,
2022-06-11,11.23,1.72,450,"1992-06-04 2021-06-18",96.66,3.4,450,"1992-06-04 2021-06-18",16.19,2.98,450,"1992-06-04 2021-06-18",21.34,7.92,450,"1992-06-04 2021-06-18",8.22,1.93,450,"1992-06-04 2021-06-18",67.53,13.17,450,"1992-06-04 2021-06-18",9.12,1.96,450,"1992-06-04 2021-06-18",2.37,3.46,450,"1992-06-04 2021-06-18",4.08,9.01,433,"1992-06-04 2021-06-18",4.08,9.01,433,"1992-06-04 2021-06-18",0,0,433,"1992-06-04 2021-06-18",0,0,403,"1992-06-04 2021-06-18",,,,
2022-06-10,11.2,1.72,450,"1992-06-03 2021-06-17",96.8,3.25,450,"1992-06-03 2021-06-17",16.15,3,450,"1992-06-03 2021-06-17",21.13,7.84,450,"1992-06-03 2021-06-17",8.16,1.94,450,"1992-06-03 2021-06-17",67.48,13.45,450,"1992-06-03 2021-06-17",9,1.96,450,"1992-06-03 2021-06-17",2.3,3.35,450,"1992-06-03 2021-06-17",4.19,9.07,432,"1992-06-03 2021-06-17",4.19,9.07,432,"1992-06-03 2021-06-17",0,0,432,"1992-06-03 2021-06-17",0,0,402,"1992-06-03 2021-06-17",,,,
2022-06-09,11.17,1.72,450,"1992-06-02 2021-06-16",96.83,3.27,450,"1992-06-02 2021-06-16",16.15,2.98,450,"1992-06-02 2021-06-16",21.19,7.86,450,"1992-06-02 2021-06-16",8.09,1.97,450,"1992-06-02 2021-06-16",67.24,13.51,450,"1992-06-02 2021-06-16",8.95,1.99,450,"1992-06-02 2021-06-16",2.35,3.36,450,"1992-06-02 2021-06-16",4.33,9.14,431,"1992-06-02 2021-06-16",4.33,9.14,431,"1992-06-02 2021-06-16",0,0,431,"1992-06-02 2021-06-16",0,0,401,"1992-06-02 2021-06-16",,,,
2022-06-08,11.14,1.73,450,"1992-06-01 2021-06-15",96.79,3.3,450,"1992-06-01 2021-06-15",16.05,2.96,450,"1992-06-01 2021-06-15",21.39,7.99,450,"1992-06-01 2021-06-15",8.07,1.98,450,"1992-06-01 2021-06-15",67.68,13.36,450,"1992-06-01 2021-06-15",8.96,1.95,450,"1992-06-01 2021-06-15",2.43,3.43,450,"1992-06-01 2021-06-15",4.27,8.61,430,"1992-06-01 2021-06-15",4.27,8.61,430,"1992-06-01 2021-06-15",0,0,430,"1992-06-01 2021-06-15",0,0,400,"1992-06-01 2021-06-15",,,,
2022-06-07,11.16,1.74,450,"1992-05-31 2021-06-14",96.81,3.3,450,"1992-05-31 2021-06-14",15.97,2.97,450,"1992-05-31 2021-06-14",21.27,7.97,450,"1992-05-31 2021-06-14",8.11,1.98,450,"1992-05-31 2021-06-14",68.16,13.31,450,"1992-05-31 2021-06-14",8.98,1.96,450,"1992-05-31 2021-06-14",2.43,3.45,450,"1992-05-31 2021-06-14",4.38,8.52,430,"1992-05-31 2021-06-14",4.38,8.52,430,"1992-05-31 2021-06-14",0,0,430,"1992-05-31 2021-06-14",0,0,400,"1992-05-31 2021-06-14",,,,
2022-06-06,11.15,1.73,450,"1992-05-30 2021-06-13",96.83,3.33,450,"1992-05-30 2021-06-13",15.95,2.96,450,"1992-05-30 2021-06-13",21.14,7.94,450,"1992-05-30 2021-06-13",8.06,1.98,450,"1992-05-30 2021-06-13",68.26,13.27,450,"1992-05-30 2021-06-13",8.92,1.97,450,"1992-05-30 2021-06-13",2.43,3.39,450,"1992-05-30 2021-06-13",4.45,8.7,431,"1992-05-30 2021-06-13",4.45,8.7,431,"1992-05-30 2021-06-13",0,0,431,"1992-05-30 2021-06-13",0,0,401,"1992-05-30 2021-06-13",,,,
2022-06-05,11.09,1.75,450,"1992-05-29 2021-06-12",96.82,3.31,450,"1992-05-29 2021-06-12",15.95,2.95,450,"1992-05-29 2021-06-12",20.85,7.8,450,"1992-05-29 2021-06-12",8,2,450,"1992-05-29 2021-06-12",68.12,13.28,450,"1992-05-29 2021-06-12",8.82,2.03,450,"1992-05-29 2021-06-12",2.3,3.32,450,"1992-05-29 2021-06-12",4.26,8.17,433,"1992-05-29 2021-06-12",4.26,8.17,433,"1992-05-29 2021-06-12",0,0,433,"1992-05-29 2021-06-12",0,0,403,"1992-05-29 2021-06-12",,,,
